latitude,longitude,dep,name,Region.num,x,y
51.348757,-1.671462,ʊ,Burbage,W 4,422.877900920927,161.182174788601
51.374941,-1.464228,"ə, ʌ",Inkpen,Brk 4,437.287397809096,164.178840706546
51.379406,-0.96065,"ə, ʌ",Swallowfield,Brk 5,472.326556053762,165.05171178701
51.380963,0.218655,"ə, ʌ",Farningham,K 2,554.380467420291,167.04817888969
51.397,-2.393,"ə, ʌ",Weston,So 1,372.662018133128,166.568903994844
51.428867,-1.85494,"ə, ʌ",Avebury,W 3,410.083708644445,170.049288451829
51.446101,0.62131,"ə, ʌ",Stoke,K 1,582.135234344471,175.214994597835
51.487453,-0.475554,"ə, ʌ",Harmondsworth,MxL 1,505.832075281421,177.656011867702
51.498447,-0.928179,"ə, ʌ",Binfield Heath,O 6,474.392447958349,178.321386338324
51.505328,-2.083788,"ə, ʌ",Sutton Benger,W 2,394.185282162396,178.545333881091
51.540371,-1.324842,"ə, ʌ",West Ilsley,Brk 3,446.818411053608,182.654938599582
51.551795,-0.064644,"ə, ʌ",Hackney,MxL 2,534.167388171379,185.484279270296
51.55967,-2.485006,ʊ,Latteridge,Gl 7,366.381703783582,184.69652053163
51.584144,-2.997666,"ə, ʌ",Mon 7,Mon 7,330.88429550561,187.77820142338
51.601076,-1.56018,"ə, ʌ",Uffington,Brk 2,430.458540131479,189.281253766018
51.615886,0.738725,"ə, ʌ",Canewdon,Ess 15,589.585205614458,194.389540102569
51.620585,-3.126099,ʊ,Mon 4,Mon 4,322.049463030505,191.959682405773
51.637428,-2.987901,"ə, ʌ",Mon 5,Mon 5,331.640859621474,193.694305470642
51.639126,-2.754597,ʊ,Mon 6,Mon 6,347.786347763495,193.690633328436
51.641845,-1.930725,"ə, ʌ",Ashton Keynes,W 1,404.793165295777,193.725663876143
51.652529,-1.037174,"ə, ʌ",Cuxham,O 5,466.601948667618,195.350417973651
51.65307,-0.627904,"ə, ʌ",Coleshill,Bk 5,494.910360501662,195.863032225307
51.663696,0.302137,"ə, ʌ",Doddinghurst,Ess 14,559.199384032371,198.662664619603
51.678969,-1.507944,"ə, ʌ",Buckland,Brk 1,434.017650475001,197.966432349204
51.695127,0.879492,"ə, ʌ",Tillingham,Ess 13,598.980283703529,203.573832005131
51.728226,-2.377663,"ə, ʌ",Slimbridge,Gl 6,373.919067316135,203.397064116929
51.745216,0.574241,"ə, ʌ",Little Baddow,Ess 12,577.693589362209,208.354562594015
51.753067,-2.575322,ʊ,Bream,Gl 3,360.290854723673,206.248679471061
51.76258,-2.233281,ʊ,Whiteshill,Gl 4,383.902105185559,207.175773622059
51.764794,-2.852012,"ə, ʌ",Mon 3,Mon 3,341.209015181435,207.739610480091
51.767372,0.104023,"ə, ʌ",Netteswell,Ess 11,545.168279124007,209.777081155985
51.773991,-1.001586,ʊ,Long Crendon,Bk 3,468.878871480444,208.890504109842
51.781605,-1.376999,ʊ,Eynsham,O 4,442.972848288754,209.44933889185
51.792691,-3.01015,ʊ,Mon 2,Mon 2,330.34030980479,210.98118759816
51.79769,0.984602,"ə, ʌ",East Mersea,Ess 10,605.775316013174,215.267963041115
51.805422,-0.723713,"ə, ʌ",Buckland,Bk 4,487.987008036838,212.684685259102
51.80716,0.348399,"ə, ʌ",High Easter,Ess 8,561.884501468493,214.715799835326
51.81125,-0.292506,"ə, ʌ",Wheathampstead,Hrt 3,517.697357778546,213.941189816012
51.812119,0.74656,"ə, ʌ",Tiptree,Ess 9,589.305954153627,216.226721605539
51.823063,-1.232683,"ə, ʌ",Islip,O 3,452.878705955517,214.154654958127
51.830096,-1.752249,ʊ,Sherborne,Gl 5,417.070903663705,214.687457780927
51.849869,-0.235508,"ə, ʌ",Codicote,Hrt 2,521.521930558858,218.329112629172
51.856956,-2.658584,ʊ,Whitchurch,He 6,354.648478131124,217.850541946917
51.864256,-0.660048,"ə, ʌ",Horton,Bk 6,492.255558039376,219.305960061906
51.876776,-2.79461,"ə, ʌ",Mon 1,Mon 1,345.305608498865,220.148114305757
51.889753,1.075092,"ə, ʌ",Little Bentley,Ess 7,611.580466204392,225.762267862661
51.891879,0.618749,"ə, ʌ",Stisted,Ess 5,580.179120852299,224.770295226203
51.907508,0.856427,"ə, ʌ",West Bergholt,Ess 6,596.460884616889,227.123058279106
51.914357,-1.627725,"ə, ʌ",Kingham,O 1,425.603120515612,224.094639142301
51.92678,-0.761755,"ə, ʌ",Stewkley,Bk 2,485.135050670138,226.135006247693
51.929674,-1.3108,"ə, ʌ",Steeple Aston,O 2,447.383235976195,225.956958533069
51.933227,0.251434,"ə, ʌ",Henham,Ess 4,554.767641361626,228.522274345353
51.955499,-2.989908,ʊ,Longtown,He 5,331.982257908538,229.067408427848
51.962855,-0.492528,"ə, ʌ",Harlington,Bd 3,503.561590010461,230.495859227793
51.964039,-2.190959,ʊ,Deerhurst,Gl 1,386.881325168279,229.571625184969
51.972603,-1.989003,ʊ,Gretton,Gl 2,400.755338240773,230.506888201327
51.989984,-1.046743,"ə, ʌ",Tingewick,Bk 1,465.449200244046,232.868816126626
52.002133,0.450702,"ə, ʌ",Cornish Hall End,Ess 3,568.205487197966,236.626514522323
52.017597,-0.054681,"ə, ʌ",Therfield,Hrt 1,533.475811131245,237.297037288936
52.033474,0.650527,"ə, ʌ",Belchamp Walter,Ess 2,581.791177728794,240.5925280954
52.058535,0.916917,"ə, ʌ",Kersey,Sf 5,599.946413461186,244.079027415957
52.060655,-1.622814,ʊ,Shipston-on-Stour,Wa 7,425.856482612244,240.366523437359
52.062757,0.19682,"ə, ʌ",Great Chesterford,Ess 1,550.578455381224,242.810377325941
52.078493,-2.190011,ʊ,Earl's Croome,Wo 5,386.979725589055,242.300276458634
52.091876,0.48794,"ə, ʌ",Kedington,Sf 4,570.41908481025,246.691755326129
52.093246,-1.863793,ʊ,Bretforton,Wo 7,409.330345053326,243.932747671658
52.101639,-1.185457,ʊ,Sulgrave,Nth 5,455.78626822242,245.170345783439
52.109097,-1.922863,ʊ,Offenham,Wo 6,405.282106284154,245.689673670425
52.120677,-2.401822,ʊ,Cradley,He 3,372.491637762686,247.050878078342
52.155899,-0.347477,"ə, ʌ",Great Barford,Bd 2,513.037363252895,252.179411088355
52.158942,-2.872496,"ə, ʌ",Weobley,He 2,340.321343938699,251.589266621381
52.161581,-0.625545,"ə, ʌ",Turvey,Bd 1,494.00572339009,252.414457619747
52.194384,-2.970589,"ə, ʌ",Lyonshall,He 7,333.66468827288,255.616091165256
52.201448,-1.504368,ʊ,Lighthorne,Wa 6,433.869103293704,256.073540670715
52.226684,-0.97832,"ə, ʌ",Kislingbury,Nth 4,469.776432601513,259.256232590105
52.23591,-1.796421,ʊ,Aston Cantlow,Wa 5,413.900880583893,259.810080582534
52.245966,-1.319795,ʊ,Napton-on-the Hill,Wa 4,446.435344891767,261.126898147565
52.249163,1.07976,"ə, ʌ",Mendlesham,Sf 2,610.205850600287,265.733356413753
52.251555,-2.422225,ʊ,Clifton-upon-Teme,Wo 4,371.17961428847,261.614526976493
52.255314,-0.072272,"ə, ʌ",Elsworth,C 2,531.566524286188,263.699069893514
52.265793,1.510936,"ə, ʌ",Yoxford,Sf 3,639.536971729124,268.921461377879
52.271121,-2.056853,ʊ,Hanbury,Wo 3,396.121006479801,263.70817552121
52.296978,-0.386705,"ə, ʌ",Kimbolton,Hu 2,510.004957229639,267.807908524926
52.306538,-2.696273,"ə, ʌ",Brimfield,He 1,352.532515046276,267.873912310607
52.312338,0.548653,"ə, ʌ",Tuddenham,Sf 1,573.714964566667,271.349140798838
52.333567,-0.725155,ʊ,Little Harrowden,Nth 3,486.856652877077,271.416781520933
52.337686,-2.229982,ʊ,Hartlebury,Wo 2,384.332202404109,271.134833880569
52.352113,-1.517514,ʊ,Stoneleigh,Wa 3,432.859159832341,272.824053966486
52.353533,-1.779911,ʊ,Hockley Heath,Wa 2,414.988465957482,272.895233737442
52.39558,0.94641,"ə, ʌ",Garboldisham,Nf 13,600.443088057559,281.633592250316
52.404533,-0.077056,"ə, ʌ",Warboys,Hu 1,530.799063225024,280.284081049539
52.414995,-1.056133,ʊ,Welford,Nth 2,464.18917790249,280.12726510685
52.415712,-2.057134,ʊ,Romsley,Wo 1,396.114529731513,279.78955093326
52.417901,-2.410345,"ə, ʌ",Kinlet,Sa 11,372.095408330668,280.110667440699
52.419476,-3.032585,"ə, ʌ",Clun,Sa 9,329.78469110246,280.708096699972
52.419577,1.249913,"ə, ʌ",Pulham St Mary,Nf 12,620.964850232045,285.186603408404
52.430859,0.24094,ʊ,Little Downham,C 1,552.335822471035,283.834468829958
52.463766,-2.724558,"ə, ʌ",Diddlebury,Sa 10,350.779424966782,285.379445900196
52.483753,-1.255161,ʊ,Ullesthorpe,Lei 10,450.575361869104,287.616403660507
52.506469,-0.409984,ʊ,Warmington,Nth 1,507.905365467962,291.070257950965
52.520416,-2.184483,ʊ,Himley,St 11,387.483739267369,291.449396070947
52.531495,1.16313,"ə, ʌ",Ashwellthorpe,Nf 10,614.520585396257,297.367572443617
52.531784,-1.660915,ʊ,Nether Whitacre,Wa 1,422.99928006044,292.751805945305
52.554179,-2.796974,"ə, ʌ",All Stretton,Sa 7,345.971138479427,295.486978070198
52.55748,-2.330017,ʊ,Hilton,Sa 8,377.62884557875,295.606941143135
52.560618,1.566159,"ə, ʌ",Reedham,Nf 11,641.684809888402,301.88012622909
52.567357,-0.7123,ʊ,Lyddington,R 2,487.269068829217,297.433120556877
52.570449,-0.98034,ʊ,Carlton Curlieu,Lei 9,469.099361181292,297.486533638282
52.578751,-0.892602,ʊ,Goadby,Lei 8,475.03074831245,298.497519236813
52.579293,-3.091498,"ə, ʌ",Chirbury,Sa 6,326.047419693943,298.541380784589
52.586485,-2.70375,ʊ,Kinnersley,Sa 5,352.325986864299,299.014394120058
52.589424,0.59697,"ə, ʌ",Gooderstone,Nf 8,575.899734189405,302.276070465448
52.611185,-1.51529,ʊ,Sheepy Magna,Lei 7,432.81727488609,301.639376701473
52.612299,0.236705,"ə, ʌ",Outwell,Nf 7,551.422594694795,304.001871207768
52.629152,0.88747,"ə, ʌ",Shipdham,Nf 9,595.394919658734,307.441764115432
52.657183,-1.69169,ʊ,Wigginton,St 10,420.852277009713,306.689821138576
52.668853,-0.598097,ʊ,Empingham,R 1,494.788857526608,308.865381076847
52.67677,-0.16876,ʊ,Crowland,L 15,523.793542615036,310.397223381327
52.689224,-1.277134,ʊ,Markfield,Lei 5,448.85437532765,310.454127893375
52.707547,-1.680999,ʊ,Edingale,St 9,421.550547448904,312.29473392281
52.709747,1.537344,"ə, ʌ",Ludham,Nf 6,638.918089206512,318.362485006131
52.715568,-2.187424,ʊ,Lapley,St 8,387.340626662037,313.15562900839
52.724036,-0.896413,ʊ,Great Dalby,Lei 6,474.52509646254,314.652165334052
52.727604,-2.864466,"ə, ʌ",Montford,Sa 4,341.627110222886,314.828314211696
52.730103,-1.468288,ʊ,Packington,Lei 4,435.901916241708,314.888406938937
52.748115,-1.882952,ʊ,Mavesyn Ridware,St 7,407.90001121566,316.765682492225
52.751752,-1.083616,ʊ,Seagrave,Lei 3,461.844372999195,317.557493186161
52.754624,0.945277,"ə, ʌ",North Elmham,Nf 5,598.734907731988,321.550993427129
52.766796,0.551157,"ə, ʌ",Grimston,Nf 4,572.098396261077,321.888485105615
52.781316,-3.09031,"ə, ʌ",Llanymynech,Sa 3,326.467985689903,321.00930128955
52.791139,-0.490348,ʊ,Swinstead,L 13,501.788581300377,322.612834604244
52.794724,-1.260395,ʊ,Hathern,Lei 2,449.865086633261,322.19981804458
52.805589,-1.806353,"ə, ʌ",Hoar Cross,St 6,413.052758045599,323.169538399589
52.808641,1.234994,"ə, ʌ",Blickling,Nf 3,618.008171748016,328.396513990375
52.809452,0.124674,ʊ,Lutton,L 14,543.1920200577,325.697086160858
52.833604,-2.232138,ʊ,Ellenhall,St 5,384.36282198709,326.293280891919
52.870898,-0.895212,ʊ,Harby,Lei 1,474.355297303309,330.987792944237
52.873663,0.891417,"ə, ʌ",Great Snoring,Nf 2,594.568897816434,334.639537165784
52.898764,-2.664916,ʊ,Prees,Sa 2,355.277514288788,333.722726869835
52.900455,0.624724,"ə, ʌ",Docking,Nf 1,576.517290952904,336.929579205549
52.901495,-1.654977,ʊ,Sutton-on-the Hill,Db 7,423.205013521466,333.875248251835
52.905634,-0.097756,ʊ,Sutterton,L 12,527.919762652555,335.973964424895
52.912874,-3.06734,"ə, ʌ",Weston Rhyn,Sa 1,328.234345324327,335.618470372461
52.94145,-1.960382,"ə, ʌ",Checkley,He 4,402.662117674729,338.264472151587
52.945556,-2.158722,ʊ,Barlaston,St 4,389.335743811381,338.732240314928
52.949682,-2.810294,ʊ,Hanmer,Ch 6,345.563406493959,339.486614696266
52.977166,-1.891802,ʊ,Alton,St 3,407.264337518462,342.241949249453
52.98647,-2.512955,ʊ,Audlem,Ch 5,365.568080877781,343.394445917792
53.043547,-0.591028,ʊ,Fulbeck,L 11,494.449741424952,350.548258442511
53.048151,-1.689661,ʊ,Kniveton,Db 6,420.801756071091,350.17731476064
53.058962,-1.060908,ʊ,Oxton,Nt 4,462.930081582402,351.747041833409
53.072277,-0.691828,"ə, ʌ",Beckingham,L 10,487.634677919294,353.6157058139
53.083869,-2.879133,ʊ,Farndon,Ch 4,341.121761428694,354.466482660505
53.108014,-2.215955,ʊ,Mow Cop,St 2,385.544776693089,356.81285124496
53.10981,-0.407203,ʊ,Scopwick,L 9,506.607701598873,358.176115827766
53.125706,-1.873053,ʊ,Warslow,St 1,408.49387536278,358.766546954401
53.133685,-1.379287,ʊ,Stonebroom,Db 5,441.523271758689,359.826507439678
53.163501,0.020602,ʊ,Old Bolingbroke,L 8,535.069663277548,364.869664746828
53.176166,-1.682148,ʊ,Youlgreave,Db 4,421.242162834649,364.419095291235
53.201644,-2.298803,ʊ,Swettenham,Ch 3,380.042718376329,367.247659973778
53.221766,-0.76998,ʊ,South Clifton,Nt 3,482.113821767167,370.150295953249
53.235214,-1.165102,ʊ,Cuckney,Nt 2,455.719410513472,371.265412529176
53.253491,-1.934746,ʊ,Burbage,Db 3,404.353108665351,372.975242736831
53.269498,-2.671434,"ə, ʌ",Kingsley,Ch 1,355.225500068111,374.964092350328
53.269749,0.078207,ʊ,Swaby,L 7,538.576455334158,376.796349021987
53.280583,-2.071319,ʊ,Rainow,Ch 2,395.245300260577,375.989261677554
53.286333,-0.30016,ʊ,Wragby,L 6,513.305111842587,377.974024697526
53.34863,-1.686771,ʊ,Bamford,Db 2,420.849158575833,383.602017542887
53.364008,-0.865736,ʊ,North Wheatley,Nt 1,475.470437098105,385.86640677241
53.370573,-2.820975,ʊ,Halewood,La 14,345.382758939546,386.311236966994
53.381129,-1.470085,ʊ,Sheffield,Y 34,435.245294260619,387.302265470673
53.400822,-0.264055,ʊ,Tealby,L 5,515.401927255603,390.765784578195
53.42729,-0.601767,ʊ,Willoughton,L 4,492.895292448174,393.216767783859
53.432935,-1.109363,ʊ,Tickhill,Y 33,459.164984753468,393.303669977868
53.433542,-1.991003,ʊ,Charlesworth,Db 1,400.597668842635,393.001887333443
53.441982,-1.466509,ʊ,Ecclesfield,Y 32,435.432526540216,394.073222793523
53.531828,-2.836868,ʊ,Bickerstaffe,La 13,344.535952601657,404.261038246823
53.559091,-1.817881,ʊ,Holmbridge,Y 30,412.062437720909,406.98350564842
53.57652,-0.243846,ʊ,Keelby,L 3,516.263682569413,410.340833403491
53.591923,-1.6509,ʊ,Skelmanthorpe,Y 31,423.1042911557,410.677054314775
53.602397,-2.38164,ʊ,Harwood,La 12,374.748387701592,411.853260444654
53.636232,-0.785108,ʊ,Eastoft,L 1,480.318746396276,416.235251872086
53.636237,-0.502388,ʊ,Saxby All Saints,L 2,499.008732223841,416.592135975657
53.637784,-1.845641,ʊ,Golcar,Y 29,410.204805879696,415.733214386798
53.646615,-2.725534,ʊ,Eccleston,La 11,352.04470609495,416.949080974481
53.662214,-1.612349,ʊ,Thornhill,Y 26,425.613081865149,418.509636975039
53.666234,-2.969501,ʊ,Marshside,La 10,335.949476061523,419.323602599126
53.669915,0.034839,ʊ,Welwick,Y 28,534.414349218486,421.219756992203
53.676976,-1.297274,ʊ,Carleton,Y 27,446.414416811094,420.311362886949
53.748748,-2.020624,ʊ,Heptonstall,Y 21,398.640109921758,428.066528870969
53.769167,-1.784397,ʊ,Wibsey,Y 22,414.209367298046,430.359432956756
53.801279,-1.548567,ʊ,Leeds,Y 23,429.729019344954,434.004732339024
53.806051,-2.359046,ʊ,Read,La 9,376.357763462225,434.500874216967
53.813959,-2.532928,ʊ,Ribchester,La 8,364.914777757571,435.452530851627
53.827689,-0.596466,ʊ,Newbald,Y 25,492.368822664637,437.761612563013
53.832774,-2.901766,ʊ,Thistleton,La 7,340.659466892905,437.790954149159
53.833277,-1.131631,ʊ,Cawood,Y 24,457.14221736294,437.819501748785
53.916661,-3.035673,ʊ,Fleetwood,La 5,331.984278719458,447.243061738789
53.928398,-2.908587,ʊ,Pilling,La 6,340.346900879096,448.434294253982
53.952865,-1.447851,ʊ,Spofforth,Y 18,436.230320517902,450.915068602847
53.962301,-1.081884,ʊ,York,Y 19,460.229843511014,452.213904499485
53.975531,-2.738901,ʊ,Dolphinholme,La 4,351.542066531515,453.548227058179
53.984331,-2.101438,ʊ,Gargrave,Y 17,393.348931579689,454.27927660888
54.01943,-0.390184,ʊ,Nafferton,Y 20,505.459093266433,459.378307122856
54.069208,-1.999407,ʊ,Grassington,Y 14,400.038802631068,463.717179921612
54.08502,-1.75522,ʊ,Pateley Bridge,Y 15,416.010944463896,465.503997146985
54.120007,-1.191878,ʊ,Easingwold,Y 16,452.813909938887,469.670479701366
54.122411,-4.688597,ʊ,Ronague,Man 2,224.318256620432,472.97705446194
54.144371,-2.292748,ʊ,Horton-in-Ribblesdale,Y 13,380.878832869342,472.118854880759
54.144792,-2.534649,ʊ,Burton-in-Lonsdale,Y 12,365.079260444805,472.258156398469
54.156024,-0.702931,ʊ,Rillington,Y 11,484.69358924944,474.152852831042
54.167485,-2.760593,ʊ,Yealand Conyers,La 3,350.349068358257,474.917964516724
54.199149,-2.949692,ʊ,Cartmel,La 2,338.052499908247,478.589936520207
54.246109,-1.064661,ʊ,Helmsley,Y 10,460.942096227195,483.801750204575
54.277644,-2.455109,ʊ,Dent,Y 5,370.369634922465,487.002034221165
54.288701,-1.593318,ʊ,Bedale,Y 8,426.470401189282,488.212930516839
54.294629,-1.340648,ʊ,Borrowby,Y 9,442.910012554607,488.996672205219
54.314967,-2.081093,ʊ,Askrigg,Y 7,394.725107670401,491.061940500481
54.368387,-4.447327,ʊ,Andreas,Man 1,241.029390013599,499.762454897644
54.369071,-3.07587,ʊ,Coniston,La 1,330.110554226542,497.611712986161
54.376702,-2.140116,ʊ,Muker,Y 6,390.899462523202,497.936409412111
54.377897,-2.817677,ʊ,Staveley,We 4,346.893963366979,498.368358993654
54.418631,-3.434853,ʊ,Gosforth,Cu 6,306.904356338178,503.540432046354
54.448889,-0.753408,ʊ,Egton,Y 4,480.822040388464,506.674152984099
54.470842,-1.695177,ʊ,Melsonby,Y 1,419.752915469449,508.444002794976
54.471908,-1.18531,ʊ,Stokesley,Y 2,452.79107316989,508.825298038961
54.494361,-2.387226,ʊ,Soulby,We 3,374.921683962504,511.086942778082
54.536462,-2.938237,ʊ,Patterdale,We 2,339.299184244132,516.106933994889
54.561954,-0.98951,ʊ,Skelton-in-Cleveland,Y 3,465.334442058818,519.007802198742
54.597917,-2.687681,ʊ,Great Strickland,We 1,355.575893675062,522.756984733181
54.609575,-2.002492,ʊ,Eggleston,Du 6,399.839061832347,523.836769786569
54.618972,-3.054252,ʊ,Threlkeld,Cu 4,331.931318955468,525.392904155356
54.659016,-3.417476,ʊ,Brigham,Cu 3,308.570723101898,530.260323721842
54.677992,-1.778925,ʊ,Witton-le-Wear,Du 4,414.253483570854,531.471454996965
54.679575,-1.486441,ʊ,Bishop Middleham,Du 5,433.109549208442,531.746221856534
54.715531,-2.652587,ʊ,Hunsonby,Cu 5,357.964509510626,535.821155344124
54.754126,-2.225339,ʊ,Wearhead,Du 3,385.498797318579,539.943273315438
54.844664,-3.288249,ʊ,Abbeytown,Cu 2,317.284883585386,550.754061889535
54.893863,-1.841485,ʊ,Ebchester,Du 2,410.165733492693,555.479450842778
54.896837,-2.25502,ʊ,Allendale,Nb 9,383.646515609155,555.828630100643
54.897432,-1.517366,ʊ,Washington,Du 1,430.948978504076,555.97170293945
54.972237,-2.460856,ʊ,Haltwhistle,Nb 7,370.502326804603,564.285601809278
54.998474,-1.802084,ʊ,Heddon-on-the-Wall,Nb 8,412.659643576451,567.125728009132
55.009299,-2.971888,ʊ,Longtown,Cu 1,337.851159326444,568.744151482091
55.045871,-1.494876,ʊ,Earsdon,Nb 6,432.271902619779,572.498255109538
55.093473,-2.319751,ʊ,Wark on Tyne,Nb 5,379.595585875686,577.725045331098
55.220624,-1.563917,ʊ,Ellington,Nb 4,427.73953794101,591.913405375689
55.313093,-1.951753,ʊ,Thropton,Nb 3,403.061914359915,602.117155667991
55.495952,-1.635481,ʊ,Embleton,Nb 2,423.026963505221,622.524373616708
55.651169,-1.976763,"ə, ʌ",Lowick,Nb 1,401.462125683641,639.736740653343
